"","EDCS-ID","province","place","start_yr","end_yr_1","inscr_type1","inscr_type2","inscr_type3","inscr_type4","inscr_type5","inscription","clean_text_interpretive_word","language","Latitude","Longitude","Material"
"929","EDCS-09700579","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",37,41,"tituli sepulcrales",NA,NA,NA,NA,"Lyde Ti(beri) Germanici / vixit annos XX / Secundio conservs fecit","Lyde Tiberi Germanici vixit annos XX Secundio conservs fecit",NA,"39.0648291","8.4562962",NA
"930","EDCS-09401081","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",209,210,"tituli sepulcrales",NA,NA,NA,NA,"Do]miti / [Terti proc(uratoris)] Augg[[g(ustorum) // vi]xit [3] / [3]ONI[","Domiti Terti procuratoris Augggustorum vixit ONI",NA,"39.0648291","8.4562962",NA
"931","EDCS-09401082","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"L(ucio) Remmio Exsuper[3] / Claudia Pompeia uxor et Remmia [3] / fecerunt et sibi posterisque sui[s","Lucio Remmio Exsuper Claudia Pompeia uxor et Remmia fecerunt et sibi posteris que suis",NA,"39.0648291","8.4562962",NA
"932","EDCS-09401083","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",101,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Luciliae Caesa/rum n(ostrorum) ser(vae) vix(it) / annis plus mi/nus XXXI Fruc/tus Caesar(um) n(ostrorum) ser(vus) coniugi car(issimae) b(ene) / m(erenti) f(ecit) s(ibi) p(osteris)q(ue)","Dis Manibus Luciliae Caesarum nostrorum servae vixit annis plus minus XXXI Fructus Caesarum nostrorum servus coniugi carissimae bene merenti fecit sibi posteris que",NA,"39.0648291","8.4562962",NA
"933","EDCS-09401084","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"Daniciae / Consultae / vix(it) / ann(os) XI m(enses) VI / M(arcus) Danicius / Buccula fil(iae) / dulcissimae et / pientissim(ae)","Daniciae Consultae vixit annos XI menses VI Marcus Danicius Buccula filiae dulcissimae et pientissimae",NA,"39.0648291","8.4562962",NA
"934","EDCS-09401085","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Liciniae Gallae / C(aius) Iulius Procul/us et Q(uintus) Iulius / Herennianus / matri b(ene) m(erenti) fece/runt","Dis Manibus Liciniae Gallae Caius Iulius Proculus et Quintus Iulius Herennianus matri bene merenti fecerunt",NA,"39.0648291","8.4562962",NA
"935","EDCS-09401086","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) M(arco) Valerio Rufo par(enti) / et Iuliae Karae con(iugi) / C(aius) Clodius Gallus / sibi posteri[s]que suis","Dis Manibus Marco Valerio Rufo parenti et Iuliae Karae coniugi Caius Clodius Gallus sibi posteris que suis",NA,"39.0648291","8.4562962",NA
"936","EDCS-07000543","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / T(itus) Fulcinius Ingen/iosus natione Sico/sitanus vixit an/nis XXVI","Dis Manibus Titus Fulcinius Ingeniosus natione Sicositanus vixit annis XXVI",NA,"39.0648291","8.4562962",NA
"937","EDCS-03600031","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Flavia Assararia / Flavio Ingenuo / filio pi(i)ssimo et / dulcissimo fecit / vixit annis V","Dis Manibus Flavia Assararia Flavio Ingenuo filio piissimo et dulcissimo fecit vixit annis V",NA,"39.0648291","8.4562962",NA
"938","EDCS-03600032","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",101,200,"tituli sepulcrales",NA,NA,NA,NA,"Di{i}s / Manibus / [Po]mpeiae Rhodineti / [Hy]ginus coniugi et [3] / [3]llisius matr[i 3] / [3] fec[erunt]","Dis Manibus Pompeiae Rhodineti Hyginus coniugi et llisius matri fecerunt",NA,"39.0648291","8.4562962",NA
"939","EDCS-03600033","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",101,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / L(ucius) Val(erius) Castus L(ucius) Va(lerius) / Faustus f(ilii) et Ant(onia) / Fa(u)sta uxor L(ucio) Val(erio) / Felici b(ene) m(erenti) fece(runt) / et sibi [po]st(eris)que / sui[s fec]erunt","Dis Manibus Lucius Valerius Castus Lucius Valerius Faustus filii et Antonia Fausta uxor Lucio Valerio Felici bene merenti fecerunt et sibi posteris que suis fecerunt",NA,"39.0648291","8.4562962",NA
"940","EDCS-03600034","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",201,300,"tituli sepulcrales",NA,NA,NA,NA,"Iul[i]us Ian/u[ari]us vi/[xit an]nis / [","Iulius Ianuarius vixit annis",NA,"39.0648291","8.4562962",NA
"941","EDCS-33600032","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",101,300,"tituli operum","tituli sepulcrales",NA,NA,NA,"[3]stio C(ai) l(iberto) Ve[3] / [3]esia Repar[ata] / [3]sia in sep[ulcro] / [3]ritus [","stio Cai liberto Ve esia Reparata sia in sepulcro ritus",NA,"39.0648291","8.4562962",NA
"942","EDCS-03000422","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",171,230,"tituli sepulcrales",NA,NA,NA,NA,"L(ucius) Valerius L(uci) f(ilius) Ouf(entina) Potitus / flamen Augustal(is) quin/quennal(is) pontif(ex) Sulcis curat(or) / sacror(um) de sua pecunia fec(it)","Lucius Valerius Luci filius Oufentina Potitus flamen Augustalis quinquennalis pontifex Sulcis curator sacrorum de sua pecunia fecit",NA,"39.0648291","8.4562962","lapis"
"943","EDCS-22400061","Sardinia","Seddori / Sanluri",101,250,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[D(is)] M(anibus) / Lucila iit / [a]nnis LXX fecit M[a]/nianus(?) co(n)iugi / [b]e[ne(?)] pro pietate","Dis Manibus Lucila iit annis LXX fecit Manianus coniugi bene pro pietate",NA,"39.562642","8.898636",NA
"944","EDCS-22400062","Sardinia","Seddori / Sanluri",1,100,"tituli operum","tituli sacri","tituli sepulcrales",NA,NA,"C(aius) Iulius municipi(i) l(ibertus) Felicio / viduo loc(o) ampliavit v(oti) c(ompos) l(ibens) m(erito)","Caius Iulius municipii libertus Felicio viduo loco ampliavit voti compos libens merito",NA,"39.562642","8.898636","lapis"
"945","EDCS-04900457","Sardinia","Sedilo",71,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) // Valeria Pr/isca Luci f(ilia) / vix(it) ann/is XX / b(ene) m(erenti) f(ecit) / mater","Dis Manibus Valeria Prisca Luci filia vixit annis XX bene merenti fecit mater",NA,"40.1731514","8.9191225","lapis"
"946","EDCS-04900458","Sardinia","Sedilo",71,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus)","Dis Manibus",NA,"40.1731514","8.9191225",NA
"947","EDCS-48600039","Sardinia","Sedilo",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]D / [1]IIL[1] / [a]nnis / LIIX / [1]RV","D IIL annis LIIX RV",NA,"40.1731514","8.9191225",NA
"948","EDCS-04900459","Sardinia","Sedilo",71,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Procu/lus Sa/turni/ni fil(ius) vi/xit an(n)i(s) XXX//XI","Dis Manibus Proculus Saturnini filius vixit annis XXXXI",NA,"40.1731514","8.9191225",NA
"949","EDCS-04900460","Sardinia","Sedilo",71,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Q(uintus) Volu/sius Nerc/au(s) viit / [a]nnis / [","Dis Manibus Quintus Volusius Nercaus viit annis",NA,"40.1731514","8.9191225",NA
"950","EDCS-12100499","Sardinia","Sedilo",71,130,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / [3]LO NERCAI[3] / [3 anno]s LXXI hic [situs(?) est(?)","Dis Manibus LO NERCAI annos LXXI hic situs est",NA,"40.1731514","8.9191225",NA
"951","EDCS-55702045","Sardinia","Sedilo",71,150,"tituli operum","tituli sepulcrales",NA,NA,NA,"D(is) M(anibus) / Valeria M[3] / vixit an[nis 3] / [m]ensib[us 3] / monumentu[m] PIC","Dis Manibus Valeria M vixit annis mensibus monumentum PIC",NA,"40.1731514","8.9191225",NA
"952","EDCS-70900428","Sardinia","Sedilo",71,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / [","Dis Manibus",NA,"40.1731514","8.9191225",NA
"953","EDCS-70900429","Sardinia","Sedilo",71,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / [","Dis Manibus",NA,"40.1731514","8.9191225",NA
"954","EDCS-07000531","Sardinia","Serdiana",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) [s(acrum)] / fec[i]t pa[ter fi]/lio piiss[imo] / Casto v[ix(it) an]/nis XXX m[ens(ibus) 3] / b(ene) m(erenti) [f(ecit)]","Dis Manibus sacrum fecit pater filio piissimo Casto vixit annis XXX mensibus bene merenti fecit",NA,"39.374241","9.158944",NA
"955","EDCS-22400041","Sardinia","Sestu / Ad Sextum",101,230,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) Claudiae Chrysippianae / filiae dulcissimae vix(it) / ann(os) XXXXII m(enses) V Ti(berius) Claudi/us Chrysippus pater / infelix","Dis Manibus Claudiae Chrysippianae filiae dulcissimae vixit annos XXXXII menses V Tiberius Claudius Chrysippus pater infelix",NA,"39.2942475","9.0929717",NA
"956","EDCS-22400042","Sardinia","Sestu / Ad Sextum",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Petron[iae 3]/b[3]ae Egn/atia Ingenua / m(ater) p(osuit)","Dis Manibus Petroniae b ae Egnatia Ingenua mater posuit",NA,"39.2942475","9.0929717",NA
"957","EDCS-07000530","Sardinia","Sestu / Ad Sextum",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"] / Felix qu[i vixit] / pl(us) m(i)n(us) XIIII r[equievit in p]/ace su(b) d(ie) Ka[lendas","Felix qui vixit plus minus XIIII requievit in pace sub die Kalendas",NA,"39.2942475","9.0929717",NA
"958","EDCS-70500164","Sardinia","Setimu / Settimo San Pietro",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"q]/ui ix[it] / [i]n pac[e] / [3]MPDM","qui ixit in pace MPDM",NA,"39.291740","9.185145",NA
"959","EDCS-70500165","Sardinia","Siddi",201,300,"tituli sepulcrales",NA,NA,NA,NA,"Marcellus co/lonus vix[it] / annos sex[a]/ginta no[vem] / et me(n)ses tres / et dies no[em]","Marcellus colonus vixit annos sexaginta novem et menses tres et dies noem",NA,"39.6721984","8.8883714",NA
"960","EDCS-48300006","Sardinia","Solanas",NA,NA,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Sa(nct)i(?) [ // ] Saturnini [","Sancti Saturnini",NA,"39.1375112","9.4299607",NA
"961","EDCS-64400352","Sardinia","Sorgono",1,50,"tituli sepulcrales",NA,NA,NA,NA,"Val{l}eria Saturnia / vixit annis IX","Valeria Saturnia vixit annis IX",NA,"40.025952","9.102034",NA
"962","EDCS-22400043","Sardinia","Su Masu / Elmas",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"[3]OS s(ua) p(ecunia)","OS sua pecunia",NA,"39.2680862","9.0496306",NA
"963","EDCS-22400044","Sardinia","Su Masu / Elmas",71,170,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / [3] Caesili L(uci) f(ilii) / Met[3] vix(it) / ann(os) L Ae[m]ilia / Veneria / coni(ugi) b(ene) m(erenti) f(ecit)","Dis Manibus Caesili Luci filii Met vixit annos L Aemilia Veneria coniugi bene merenti fecit",NA,"39.2680862","9.0496306",NA
"964","EDCS-22400045","Sardinia","Su Masu / Elmas",101,150,"tituli sepulcrales",NA,NA,NA,NA,"Herenniae / M(arci) f(iliae) Helvidia/[e 3]e[3] / Claudi Procu[li] / [or]do Karalita/norum","Herenniae Marci filiae Helvidiae e Claudi Proculi ordo Karalitanorum",NA,"39.2680862","9.0496306",NA
"965","EDCS-22400046","Sardinia","Su Masu / Elmas",201,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / [3 G]allicanu[s] / [v]ixit ann(os) / LV m(enses) VII d(ies) / [3]XXVII Ep[3] / [c]um fili(i)s / f(ecit)","Dis Manibus Gallicanus vixit annos LV menses VII dies XXVII Ep cum filiis fecit",NA,"39.2680862","9.0496306",NA
"966","EDCS-22400047","Sardinia","Su Masu / Elmas",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"] / homini / PAIT[3]AI / V[","homini PAIT AI V",NA,"39.2680862","9.0496306",NA
"967","EDCS-05200291","Sardinia","Su Masu / Elmas",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) [s(acrum)] / L(ucio) Amu[r]io Puden/tiano vixit / ann(os) LIII m(enses) III / [he]r[es] p(osuit)","Dis Manibus sacrum Lucio Amurio Pudentiano vixit annos LIII menses III heres posuit",NA,"39.2680862","9.0496306",NA
"968","EDCS-34700099","Sardinia","Telti / Olbia",1,54,"tituli sepulcrales",NA,NA,NA,NA,"Fulvila / Valenti f(ilio) / annor(um) / XIX h(ic) s(ita) e(st)","Fulvila Valenti filio annorum XIX hic sita est",NA,"40.876371","9.352827",NA
"969","EDCS-34700101","Sardinia","Telti / Olbia",1,54,"tituli sepulcrales",NA,NA,NA,NA,"Pertius / Cursi f(ilius) / ann(orum) XXV / h(ic) s(itus) e(st)","Pertius Cursi filius annorum XXV hic situs est",NA,"40.876371","9.352827","lapis"
"970","EDCS-07000541","Sardinia","Telti / Olbia",1,54,"tituli sepulcrales",NA,NA,NA,NA,"[3 V]alerius / [3]ius ann(orum) / [3] h(ic) s(itus) e(st)","Valerius ius annorum hic situs est",NA,"40.876371","9.352827",NA
"971","EDCS-05200295","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"B(onae) m(emoriae) / Aurelia Florentia dulcis nata / totius amoris parentibus cito / erepta merita dici famula dei / recessit in pace annor(um) IIII m(ensium) III / d(ierum) VI amori pii parentes / [3 fe]cerunt","Bonae memoriae Aurelia Florentia dulcis nata totius amoris parentibus cito erepta merita dici famula dei recessit in pace annorum IIII mensium III dierum VI amori pii parentes fecerunt",NA,"40.9232659","9.5027442",NA
"972","EDCS-22500149","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",NA,316,"inscriptiones christianae","tituli sacri","tituli sepulcrales",NA,NA,"to 316;   b:  316 to 316;   c:  ;   d:           

 
 
]ola[3] / [desid]erii(?) urbiu[m] / [T(itus) S]e[pti]mius Ianua[rius] / prae[se]s prov(inciae) [Sard(iniae) dev(otus)] / [N]umini [maiestatique eius] // ]F[ // Victo]r s(anctae) e(cclesiae) m(inister) L[3] / [3]entades[3] b{a}eatissi[3] / [3]sia in ruin[3] aut virtuti [3] / [3]umque di[3] / [in nomine C]hri[s]ti Ti(beri) Iuli A[3] / [3]ce civitatis [3] / [3]rnci [ // ]VI[3] / [3]RVM[","ola desiderii urbium Titus Septimius Ianuarius praeses provinciae Sardiniae devotus Numini maiestati que eius F Victor sanctae ecclesiae minister L entades beatissi sia in ruin aut virtuti um que di in nomine Christi Tiberi Iuli A ce civitatis rnci VI RVM",NA,"40.9232659","9.5027442","lapis"
"973","EDCS-22500150","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",51,100,"tituli sepulcrales",NA,NA,NA,NA,"an(nos)] LVI / milit(avit) an(nos) XVIIII / Cn(aeus) Faustinius Felix / heres eius / h(eres) f(ecit?) m(erenti?)","annos LVI militavit annos XVIIII Cnaeus Faustinius Felix heres eius heres fecit merenti",NA,"40.9232659","9.5027442",NA
"974","EDCS-22500151","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",117,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) s(acrum) Calpurnio / Veneriano Ener[3] / vixit ann(os) LX m(enses) [3] / Calpurnia Valeriana / patri optimo f(ecit)","Dis Manibus sacrum Calpurnio Veneriano Ener vixit annos LX menses Calpurnia Valeriana patri optimo fecit",NA,"40.9232659","9.5027442",NA
"975","EDCS-22500152","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",51,96,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Ti(berius) Claudi[us] / Aug(usti) liber[tus] / Diorus / F[","Dis Manibus Tiberius Claudius Augusti libertus Diorus F",NA,"40.9232659","9.5027442","lapis"
"976","EDCS-22500153","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",54,68,"tituli sepulcrales",NA,NA,NA,NA,"Dis Manibus // Claudiae Callistes / Claudia Aug(usti) l(iberta) Pythias Acteniana / filiae karissimae / v(ixit) a(nnos) XXI m(enses) X d(ies) XIIII","Dis Manibus Claudiae Callistes Claudia Augusti liberta Pythias Acteniana filiae karissimae vixit annos XXI menses X dies XIIII",NA,"40.9232659","9.5027442","lapis"
"977","EDCS-22500154","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",1,50,"tituli sepulcrales",NA,NA,NA,NA,"Cursius / Costini f(ilius) / ann(orum) XX et / mater eius uno die f(uncti?) / s(iti) s(unt)","Cursius Costini filius annorum XX et mater eius uno die functi siti sunt",NA,"40.9232659","9.5027442","lapis"
"978","EDCS-22500155","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]RIB[3] / [3] Domitia [3] / [3]TID[","RIB Domitia TID",NA,"40.9232659","9.5027442",NA
"979","EDCS-22500157","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",54,69,"tituli sepulcrales",NA,NA,NA,NA,"Hospitae Acrabae / co(n)iugi vix(it) ann(os) XXX / hic sita est / Ti(berius) Claudius Actes lib(ertus) / Acrabas fecit / bene merenti et / sibi suisque posteris","Hospitae Acrabae coniugi vixit annos XXX hic sita est Tiberius Claudius Actes libertus Acrabas fecit bene merenti et sibi suis que posteris",NA,"40.9232659","9.5027442","lapis"
"980","EDCS-22500158","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",180,190,"tituli sepulcrales",NA,NA,NA,NA,"Mariae Zoili filiae","Mariae Zoili filiae",NA,"40.9232659","9.5027442","lapis"
"981","EDCS-22500159","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",51,100,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / [3]ai[3]trius Pau[3] / vixit anni[s 3] / h(ic) s(itus) e(st)","Dis Manibus ai trius Pau vixit annis hic situs est",NA,"40.9232659","9.5027442",NA
"982","EDCS-22500160","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",101,200,"tituli sepulcrales",NA,NA,NA,NA,"M(arco?) Servil[3] / et Sei[3] / coniu[g(i)","Marco Servil et Sei coniugi",NA,"40.9232659","9.5027442",NA
"983","EDCS-22500161","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",301,400,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Valeriae Nispenini co(n)iu/gi bene merenti dl(c)is(s){i}m/(a)e maritus Pribatio et / filius pientissimus Bale/ntinus maritus uxo/ri filius matri fecerunt / i{c}xit annis LV doluit dies XIII","Valeriae Nispenini coniugi bene merenti dlcissmae maritus Pribatio et filius pientissimus Balentinus maritus uxori filius matri fecerunt ixit annis LV doluit dies XIII",NA,"40.9232659","9.5027442","lapis"
"984","EDCS-22500163","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",212,301,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Valeria vidua / cum IV liberis / dulcissimo Antonino / innocenti Aur(elio) viro / suo patriae bene merenti / qui ixit L annis","Valeria vidua cum IV liberis dulcissimo Antonino innocenti Aurelio viro suo patriae bene merenti qui ixit L annis",NA,"40.9232659","9.5027442",NA
"985","EDCS-22500165","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",101,200,"tituli sepulcrales",NA,NA,NA,NA,"]les / [3] M(arci) f(iliae?) / [3 c]o(n)iugi / [3]M fecit / [vix(it) an]n(os) XXXV","les Marci filiae coniugi M fecit vixit annos XXXV",NA,"40.9232659","9.5027442",NA
"986","EDCS-22500167","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",54,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) [M(anibus)] / [6] / [6] / C[3]II","Dis Manibus C II",NA,"40.9232659","9.5027442",NA
"987","EDCS-22500168","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Lari / haec sunt // B(onae) m(emoriae) / digno hac merito dul/cissimo Secundo mag/n(a)e integritatis viro bo/no patri orfanorum / inopum refugium pere/grinorum fautor reli/giosissimus adqu{a}e / exercitatissimus toti/us sinceritatis disci/plin(ae) qui ixit annis p(lus) m(inus) LXX / huic merito Paulina ux/or se(!) et Ianuarius fili/us bene merenti fecerunt / in pace","Lari haec sunt Bonae memoriae digno hac merito dulcissimo Secundo magnae integritatis viro bono patri orfanorum inopum refugium peregrinorum fautor religiosissimus ad que exercitatissimus totius sinceritatis disciplinae qui ixit annis plus minus LXX huic merito Paulina uxor se et Ianuarius filius bene merenti fecerunt in pace",NA,"40.9232659","9.5027442",NA
"988","EDCS-31700064","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",1,54,"tituli sacri","tituli sepulcrales",NA,NA,NA,"Aurelio / ex l(iburna) Sal(ute) / Augusta / an(norum) LX st(ipendiorum) / XXX h(ic) e(st) s(itus)","Aurelio ex liburna Salute Augusta annorum LX stipendiorum XXX hic est situs",NA,"40.9232659","9.5027442",NA
"989","EDCS-34700100","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",54,250,"tituli sepulcrales",NA,NA,NA,NA,"] / Oc[tavius(?) 3] / vix(it) an[n(os) 3]XXVI / Domitia Fusca / coniugi bene merent(i)","Octavius vixit annos XXVI Domitia Fusca coniugi bene merenti",NA,"40.9232659","9.5027442",NA
"990","EDCS-34700102","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",101,300,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Valeriae [3] / [3]iae L[","Dis Manibus Valeriae iae L",NA,"40.9232659","9.5027442",NA
"991","EDCS-12100596","Sardinia","Terranoa / Olbia / Terranova / Terranova-Pausania",54,68,"tituli sepulcrales",NA,NA,NA,NA,"C(aio) Cassio Pal(atina) Blaesiano / dec(urioni) coh(ortis) Ligurum / principi equitum / ipsi familiae posteris / libertis libertabusque eius / Ti(berius) Claudius Actes l(ibertus) Eutychus / amico optimo ex testamento / eius fecit","Caio Cassio Palatina Blaesiano decurioni cohortis Ligurum principi equitum ipsi familiae posteris libertis libertabus que eius Tiberius Claudius Actes libertus Eutychus amico optimo ex testamento eius fecit",NA,"40.9232659","9.5027442","lapis"
