"","EDCS-ID","province","place","start_yr","end_yr_1","inscr_type1","inscr_type2","inscr_type3","...4","inscription","clean_text_interpretive_word","language","Latitude","Longitude","Material"
"2999","EDCS-16000542","Syria","Qual|at as-Salhiyah / Qalat al-Salihiyah / Dura Europos",NA,NA,"tituli sacri",NA,NA,NA,"I(ovi) O(ptimo) M(aximo) / Conservatori [cete]/risque dis imor[tali]/bus pro salute{m} et Vic/tori(a) d(omini) n(ostri) Imp(eratoris) L(uci) Sep(timi) Severi / [P]ert(inacis) Aug(usti) II [[D(ecimi) Cl(odi) Alb(ini) [Caes(aris)] II]] / [Min]ervae Sanct(ae) sacrum feci[t] / [3]eus Mocimi actuar(ius) n(umeri?) per Tre[b]/ium Maximum trib(unum) coh(ortis) II Ulp(iae) eq(uitatae) / [vo]tum solvit libens l[aetus] / meruit","Iovi Optimo Maximo Conservatori ceteris que dis imortalibus pro salute et Victoria domini nostri Imperatoris Luci Septimi Severi Pertinacis Augusti II Decimi Clodi Albini Caesaris II Minervae Sanctae sacrum fecit eus Mocimi actuarius numeri per Trebium Maximum tribunum cohortis II Ulpiae equitatae votum solvit libens laetus meruit",NA,34.747701,40.7304619,NA
"3000","EDCS-16100375","Syria","Qual|at as-Salhiyah / Qalat al-Salihiyah / Dura Europos",NA,NA,"tituli operum",NA,NA,NA,"]C et S[3] / [c(enturio) leg(ionis) II]II Scy(thicae) [pra]epos[itus] / [nu]merorum campo ad/ampliato templum ex/truxit cum statua pe[r] / coh(ortem) II Ulp(iam) eq(uitatam) civium Roma/norum sagittariorum","C et S centurio legionis IIII Scythicae praepositus numerorum campo adampliato templum extruxit cum statua per cohortem II Ulpiam equitatam civium Romanorum sagittariorum",NA,34.747701,40.7304619,NA
"3001","EDCS-17200018","Syria","Qual|at as-Salhiyah / Qalat al-Salihiyah / Dura Europos",NA,NA,"tituli sepulcrales",NA,NA,NA,"L(ucio) Aelio L(uci) f(ilio) / Serg(ia) Aet[e]rn[o] / tr(ibuno) mil(itum) l[e]g(ionis) II[I] / pr(aefecto) eq(uitum) al[a]e Com(magenorum)","Lucio Aelio Luci filio Sergia Aeterno tribuno militum legionis III praefecto equitum alae Commagenorum",NA,34.747701,40.7304619,NA
"3002","EDCS-24000001","Syria","Qual|at as-Salhiyah / Qalat al-Salihiyah / Dura Europos",NA,NA,NA,NA,NA,NA,"Iul(ius) Teren/tius trib(unus) //","Iulius Terentius tribunus","GR",34.747701,40.7304619,NA
"3003","EDCS-13600446","Syria","Qual|at as-Salhiyah / Qalat al-Salihiyah / Dura Europos",NA,NA,NA,NA,NA,NA,"Me ad invitas nullas / in illis vi velim","Me ad invitas nullas in illis vi velim",NA,34.747701,40.7304619,NA
"3004","EDCS-70700118","Syria","Qual|at as-Salhiyah / Qalat al-Salihiyah / Dura Europos",NA,NA,"tituli possessionis",NA,NA,NA,"// XXII XXII XXII IIIIIIII","XXII XXII XXII IIIIIIII","GR",34.747701,40.7304619,NA
"3005","EDCS-13600447","Syria","Qual|at as-Salhiyah / Qalat al-Salihiyah / Dura Europos",217,217,"tituli honorarii",NA,NA,NA,"Pro sal(ute) d[[d(ominorum)]] / n[[n(ostrorum)]] M(arci) Aurel(i) / [[6]] / [[6]] / [[3]] est Extricato II co(n)s(ule) Kal(endis) Octob(ribus)","Pro salute ddominorum nnostrorum Marci Aureli est Extricato II consule Kalendis Octobribus",NA,34.747701,40.7304619,NA
"3006","EDCS-70700119","Syria","Qual|at as-Salhiyah / Qalat al-Salihiyah / Dura Europos",NA,NA,"tituli possessionis",NA,NA,NA,"Claudianus","Claudianus",NA,34.747701,40.7304619,NA
"3007","EDCS-77400165","Syria","Qullat Hauran",103,114,"tituli honorarii",NA,NA,NA,NA,NA,"GR",31.5463936,35.6157275,"lapis"
"3008","EDCS-22300109","Syria","Rachana / Ar Rayhanah",270,271,"miliaria",NA,NA,NA,"[Im]per(atori) [C]a[es(ari) L(ucio) Iuli]o Au[relio Septimio Vaballatho At]henodo[r]o [Persic]o [maximo Adiabenico maximo Pi]o [Felici Invicto Aug(usto)","Imperatori Caesari Lucio Iulio Aurelio Septimio Vaballatho Athenodoro Persico maximo Adiabenico maximo Pio Felici Invicto Augusto",NA,34.2152032,35.6739655,"lapis"
"3009","EDCS-13900533","Syria","Rafniye / Kal|at Barin / Nab al-Tannur / Nab at-Tannur / Raphaneae",NA,NA,"tituli sacri",NA,NA,NA,"Pr[[o salute [3]]] / [[6]] / Augustorum / et victoria leg(io) III Gall(ica)","Pro salute Augustorum et victoria legio III Gallica",NA,34.94218,36.39627,NA
"3010","EDCS-46700131","Syria","Rafniye / Kal|at Barin / Nab al-Tannur / Nab at-Tannur / Raphaneae",NA,NA,"tituli fabricationis",NA,NA,NA,"[L]eg(ionis) III [Gall(icae)]","Legionis III Gallicae",NA,34.94218,36.39627,"opus figlinae"
"3011","EDCS-27800666","Syria","Rafniye / Kal|at Barin / Nab al-Tannur / Nab at-Tannur / Raphaneae",NA,NA,"tituli sepulcrales",NA,NA,NA,"[P]etroni(a)e Proc[lae] / h(ic) sita est vixit a/[n]nis L L(ucius) Petronius Z/[o]simus coniugi suae / [ra]rissimae fecit","Petroniae Proclae hic sita est vixit annis L Lucius Petronius Zosimus coniugi suae rarissimae fecit",NA,34.94218,36.39627,NA
"3012","EDCS-30000320","Syria","Rafniye / Kal|at Barin / Nab al-Tannur / Nab at-Tannur / Raphaneae",NA,NA,"tituli sepulcrales",NA,NA,NA,"]/oripl[1]au[1] / Corneli[a(?)] / uxor C(ai) / u(l)i / Severi tri[b(uni)] / mil(itum) leg(ionis) VI Fe[r(ratae)] / h(ic) s(ita) e(st)","oripl au Cornelia uxor Cai uli Severi tribuni militum legionis VI Ferratae hic sita est",NA,34.94218,36.39627,NA
"3013","EDCS-77400180","Syria","Raifa",NA,NA,NA,NA,NA,NA,NA,NA,"GR",NA,NA,"lapis"
"3014","EDCS-17800646","Syria","Ras Huret el Etret",117,138,"termini",NA,NA,NA,"[Imp(eratoris) Ha]d(riani) Au[g(usti)]","Imperatoris Hadriani Augusti",NA,NA,NA,"lapis"
"3015","EDCS-17800667","Syria","Ras Ouadi el Chatafi",NA,NA,NA,NA,NA,NA,"]IVC[","IVC",NA,NA,NA,NA
"3016","EDCS-00381001","Syria","Ras al Basit",NA,NA,"tituli fabricationis",NA,NA,NA,"Alexandri Lada","Alexandri Lada",NA,35.8527534,35.8044352,"opus figlinae"
"3017","EDCS-00381002","Syria","Ras al Basit",NA,NA,"tituli fabricationis",NA,NA,NA,"C(ai) Bellici Zmaragdi","Cai Bellici Zmaragdi",NA,35.8527534,35.8044352,"opus figlinae"
"3018","EDCS-00381003","Syria","Ras al Basit",NA,NA,"tituli fabricationis",NA,NA,NA,"[3]REIORM / [3]LECAMP","REIORM LECAMP",NA,35.8527534,35.8044352,"opus figlinae"
"3019","EDCS-21200192","Syria","Rimet al-Lohf / Rimea",NA,NA,NA,NA,NA,NA,"Iulius Can/didus vet(e)ra/nus ex dup/l(icario) Val(eriae) dr<o=V>m(edariorum)","Iulius Candidus veteranus ex duplicario Valeriae dromedariorum",NA,NA,NA,NA
"3020","EDCS-78300595","Syria","Rouad / Aruad / Arados",98,117,"tituli honorarii",NA,NA,NA,NA,NA,"GR",34.8562629,35.8580237,"lapis"
"3021","EDCS-17700289","Syria","Sa Adna Il",138,161,"tituli sacri",NA,NA,NA,"Iunoni Reginae / pro salute Imp(eratoris) Caes(aris) T(iti) / Aeli Hadriani Antoni/ni Aug(usti) Pii p(atris) p(atriae) libero/rumque eius Baebi Ga/ius et Gemellus fratres / ex testamento Paetili/ae Luciae matris eorum","Iunoni Reginae pro salute Imperatoris Caesaris Titi Aeli Hadriani Antonini Augusti Pii patris patriae liberorum que eius Baebi Gaius et Gemellus fratres ex testamento Paetiliae Luciae matris eorum",NA,NA,NA,NA
"3022","EDCS-17700288","Syria","Sa Adna Il",317,324,"miliaria",NA,NA,NA,"Imp(eratoribus) C(aesaribus) / [F]l(avio) Val(erio) Constantino / Val(erio) Liciniano Licinio / Aug(ustis) / et Fl(avio) Val(erio) Crispo et / Val(erio) Constantino / et Fl(avio) Claudio C[onstantino no]/b(ilissimis) [Caes(aribus)]","Imperatoribus Caesaribus Flavio Valerio Constantino Valerio Liciniano Licinio Augustis et Flavio Valerio Crispo et Valerio Constantino et Flavio Claudio Constantino nobilissimis Caesaribus",NA,NA,NA,"lapis"
"3023","EDCS-17700290","Syria","Sa Adna Il",NA,NA,"tituli sacri",NA,NA,NA,"]EN Aurel(i?) Bal/silae ex ius/su Iunon(is) l(ibens) / m(erito) v(otum) s(olvit)","EN Aureli Balsilae ex iussu Iunonis libens merito votum solvit",NA,NA,NA,NA
"3024","EDCS-16100391","Syria","Sa|na / S|aana / Sountha",293,305,"miliaria",NA,NA,NA,"Strata / Diocletiani / Maximiani / Augg(ustorum) / Constantin{n}i / Maximiani / m(ilia) XCIIII","Strata Diocletiani Maximiani Auggustorum Constantini Maximiani milia XCIIII",NA,32.6908017,36.841622,"lapis"
"3025","EDCS-78700117","Syria","Sadad",NA,NA,"tituli operum",NA,NA,NA,NA,NA,"GR",34.3147292,36.922819,"lapis"
"3026","EDCS-17800594","Syria","Sahlet ej Jaouz",117,138,"termini",NA,NA,NA,"Vig(escentes?)","Vigescentes",NA,NA,NA,"lapis"
"3027","EDCS-67200348","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",140,141,NA,NA,NA,NA,NA,NA,"GR",33.5618345,35.3780338,NA
"3028","EDCS-70900666","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",NA,NA,"tituli sepulcrales",NA,NA,NA,"] / Ter(entiae?) Se/verae","Terentiae Severae",NA,33.5618345,35.3780338,NA
"3029","EDCS-22300032","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",119,127,"tituli sepulcrales",NA,NA,NA,"CANTVE / COS C(aius) Iu/lius Fabi/ianus [b(ene)]f(iciarius) / G(ai!) Ant(isti) Vet(eris) co(n)s(ularis) m(iles) / l(e)g(ionis) II Trai(anae) F(ortis) / vixit ann(os) / L mili(tavit) anno(s) / XXIII","CANTVE COS Caius Iulius Fabiianus beneficiarius Gai Antisti Veteris consularis miles legionis II Traianae Fortis vixit annos L militavit annos XXIII",NA,33.5618345,35.3780338,NA
"3030","EDCS-22300033","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",NA,NA,"tituli sepulcrales",NA,NA,NA,"D(is) M(anibus) / Octavi/us Maxi/mus mil(tavit) leg(ione) / III Gal(lica)","Dis Manibus Octavius Maximus miltavit legione III Gallica",NA,33.5618345,35.3780338,NA
"3031","EDCS-22300034","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",333,337,"miliaria",NA,NA,NA,"DDDDD(ominis) nnnnn(ostris) / Fl(avius) Val(erius) Constantin(us) Maxim(us) / [victo]r a[c] t[riumphator] / [sempe]r Au(gustus) DPIN[3] / [3]AMP[3] / [3] Pii [","DDDDDominis nnnnnostris Flavius Valerius Constantinus Maximus victor ac triumphator semper Augustus DPIN AMP Pii",NA,33.5618345,35.3780338,"lapis"
"3032","EDCS-22300035","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",198,198,"miliaria","tituli operum",NA,NA,"Imperatore[s] / Caesares / L(ucius) Septimius Se/verus Pius Pert/inax Aug(ustus) Ara/bicus Adiabenic[u]s / Parthicus maxi/mus tribuniciae / potes(tatis) VI imp(erator) XI c[o](n)s(ul) II / proc[o](n)s(ul) p(ater) p(atriae) / et M(arcus) Aurel(ius) Ant[o]ni/nus Aug(ustus) filius eius / vias et miliaria per Q(uintum) Venidium Rufum / leg(atum) Augg(ustorum) pr(o) pr(aetore) prae/sidem provinc(iae) Syriae Phoenic(es) ren[o]vaverunt / II /","Imperatores Caesares Lucius Septimius Severus Pius Pertinax Augustus Arabicus Adiabenicus Parthicus maximus tribuniciae potestatis VI imperator XI consul II proconsul pater patriae et Marcus Aurelius Antoninus Augustus filius eius vias et miliaria per Quintum Venidium Rufum legatum Auggustorum pro praetore praesidem provinciae Syriae Phoenices renovaverunt II","GR",33.5618345,35.3780338,"lapis"
"3033","EDCS-22300036","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",198,198,"miliaria","tituli operum",NA,NA,"Imperatore[s] / Caesares / L(ucius) Septimius Se/verus Pius Pert/inax Aug(ustus) Ara/bicus Adiabenic[u]s / Parthicus maxi/mus tribuniciae / potes(tate) VI imp(erator) XI c[o](n)s(ul) II / proc[o](n)s(ul) p(ater) p(atriae) / et M(arcus) Aurel(ius) Ant[o]ni/nus Aug(ustus) filius eius / vias et miliaria fr[3] Q(uintum) Venidium Ru/fum leg(atum) Augg(ustorum) L[3] praesidem provinc(iae) Syriae Phoenic(es) ren[o]vaverunt / I","Imperatores Caesares Lucius Septimius Severus Pius Pertinax Augustus Arabicus Adiabenicus Parthicus maximus tribuniciae potestate VI imperator XI consul II proconsul pater patriae et Marcus Aurelius Antoninus Augustus filius eius vias et miliaria fr Quintum Venidium Rufum legatum Auggustorum L praesidem provinciae Syriae Phoenices renovaverunt I",NA,33.5618345,35.3780338,"lapis"
"3034","EDCS-22300037","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",198,198,"miliaria","tituli operum",NA,NA,"[Imperatores] / [Caesares] / L(ucius) Septim(ius) [Severus] / Pius P[ertinax Aug(ustus)] / Arabicus A[diabenicus] / Parthicus m(aximus) / [tri]buniciae p[otestatis] VI imp(erator) XI / co(n)s(ul) II proco(n)s(ul) p(ater) p(atriae) / et M(arcus) Aurel(ius) [Antonin(us) Aug(ustus)] / filius eius / [vias et miliaria] / per Q(uintum) Ve[nidium Rufum] leg(atum) Augg(ustorum) / pr(o) pr(aetore) praef(ectum) p[rovinciae] Syriae Phoe[nices renovaverunt] / III //","Imperatores Caesares Lucius Septimius Severus Pius Pertinax Augustus Arabicus Adiabenicus Parthicus maximus tribuniciae potestatis VI imperator XI consul II proconsul pater patriae et Marcus Aurelius Antoninus Augustus filius eius vias et miliaria per Quintum Venidium Rufum legatum Auggustorum pro praetore praefectum provinciae Syriae Phoenices renovaverunt III","GR",33.5618345,35.3780338,"lapis"
"3035","EDCS-22300038","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",198,198,"miliaria","tituli operum",NA,NA,"Imperatores / Caesares / L(ucius) Septimius Se/verus Pius Per/tinax Aug(ustus) Ara/bicus Adiabeni/cus Parthicus / maximus tribun/iciae potes(tatis) VI / imp(erator) XI c[o](n)s(ul) II proc[o](n)s(ul) p(ater) p(atriae) / et M(arcus) Aurel(ius) Ant[o]ni/nus Aug(ustus) filius eius / vias et miliaria / [per] Q(uintum) Venidium / [Ru]fum leg(atum) Augg(ustorum) / pr(o) pr(aetore) praesidem / provinc(iae) Syriae Phoe/nic(es) renovaverunt","Imperatores Caesares Lucius Septimius Severus Pius Pertinax Augustus Arabicus Adiabenicus Parthicus maximus tribuniciae potestatis VI imperator XI consul II proconsul pater patriae et Marcus Aurelius Antoninus Augustus filius eius vias et miliaria per Quintum Venidium Rufum legatum Auggustorum pro praetore praesidem provinciae Syriae Phoenices renovaverunt",NA,33.5618345,35.3780338,"lapis"
"3036","EDCS-22300039","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",198,198,"miliaria","tituli operum",NA,NA,"[Imperatores] / [Caes]ares / L(ucius) [Septimius Se]/v[erus Pius Per]/t[inax] [Aug(ustus) Ara]/bicus [Adiabenicus] / Pa[r]th[icus maxi]/mus [tribunic]iae / pote[statis VI imp(erator)] XI / [c]o(n)[s(ul) II] / [proc]o(n)[s(ul) p(ater) p(atriae)] / [et M(arcus) Aurel(ius) Ant]o[ninus] / [Aug(ustus) filius ei]us vias et / [miliari]a [per] / [Q(uintum) V]enidium Rufum / [leg(atum) Au]gg[ustorum] pr(o) pr(aetore) prae/[sid]em provinc(iae) Syriae / [Ph]oenic(es) renova/verunt","Imperatores Caesares Lucius Septimius Severus Pius Pertinax Augustus Arabicus Adiabenicus Parthicus maximus tribuniciae potestatis VI imperator XI consul II proconsul pater patriae et Marcus Aurelius Antoninus Augustus filius eius vias et miliaria per Quintum Venidium Rufum legatum Auggustorum pro praetore praesidem provinciae Syriae Phoenices renovaverunt",NA,33.5618345,35.3780338,"lapis"
"3037","EDCS-28501001","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",501,600,"carmina","inscriptiones christianae","reges","tituli operum","Condidit Antigonus / haec moenia fortia Poenis / surgentemq(ue) dedit / raviem contemnere ponti","Condidit Antigonus haec moenia fortia Poenis surgentem que dedit raviem contemnere ponti",NA,33.5618345,35.3780338,NA
"3038","EDCS-28501002","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",NA,NA,"tituli honorarii",NA,NA,NA,"] Pio Fel(ici) Au[g(usto) 3] / [3 pon]t(ifici) max(imo) [","Pio Felici Augusto pontifici maximo",NA,33.5618345,35.3780338,NA
"3039","EDCS-28501003","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",NA,NA,"tituli honorarii",NA,NA,NA,"]MVM[3] / [3 tribuniciae p]otestatis [3] / [3]IIMVM[","MVM tribuniciae potestatis IIMVM",NA,33.5618345,35.3780338,NA
"3040","EDCS-28100285","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",NA,NA,"tituli sepulcrales",NA,NA,NA,"// D(is) M(anibus) / Antoniam / Namertinam / quae vixit an/num et menses / duos","Dis Manibus Antoniam Namertinam quae vixit annum et menses duos","GR",33.5618345,35.3780338,NA
"3041","EDCS-51000037","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",NA,NA,NA,NA,NA,NA,NA,NA,"GR",33.5618345,35.3780338,NA
"3042","EDCS-51000038","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",NA,NA,NA,NA,NA,NA,NA,NA,"GR",33.5618345,35.3780338,NA
"3043","EDCS-09400685","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",NA,NA,"tituli honorarii",NA,NA,NA,"L(ucio) Sempronio / L(uci) f(ilio) Q(uirina) Senecioni / praef(ecto) fabr(um) / proc(uratori) Aug(usti) a censib(us) / provinc(iarum) Thrac(iae) / et Aquitan(icae) / proc(uratori) monetae / proc(uratori) provinc(iae) / Iudaeae / L(ucius) Sempronius / Tiro filius","Lucio Sempronio Luci filio Quirina Senecioni praefecto fabrum procuratori Augusti a censibus provinciarum Thraciae et Aquitanicae procuratori monetae procuratori provinciae Iudaeae Lucius Sempronius Tiro filius",NA,33.5618345,35.3780338,NA
"3044","EDCS-73600005","Syria","Saida / Sayda / Bustan el-Sheikh / Bostan esh-Sheikh / Sidon",NA,NA,"miliaria",NA,NA,NA,"?","",NA,33.5618345,35.3780338,"lapis"
"3045","EDCS-73600036","Syria","Salchad",317,317,"miliaria",NA,NA,NA,"D(ominis) n(ostris) Constantino et Licinio [Aeternis(?)] A[ug(ustis) 3]cri[3]po[3] et Licinio et Constan[tino] nob(ilissimis) Ca[e]s(aribus) [","Dominis nostris Constantino et Licinio Aeternis Augustis cri po et Licinio et Constantino nobilissimis Caesaribus",NA,32.4915361,36.7115643,"lapis"
"3046","EDCS-73600037","Syria","Salchad",NA,305,"miliaria",NA,NA,NA,"to 306;   b:  305 to 306         

 
 
[D(ominis) n(ostris) Diol]etiano et [M]aximiano pat(ribus?) [Aug(ustis)] et Constantio et Maxima[no] et Se[vero] et Maximino [nob(obilissimis) Caes(aribus)] // ] Constanio et Maximiano Aug(ustis) et Severo et Maximino nob(illissimis) Caes(aribus)","Dominis nostris Dioletiano et Maximiano patribus Augustis et Constantio et Maximano et Severo et Maximino nobobilissimis Caesaribus Constanio et Maximiano Augustis et Severo et Maximino nobillissimis Caesaribus",NA,32.4915361,36.7115643,"lapis"
"3047","EDCS-73600038","Syria","Salchad",NA,292,"miliaria",NA,NA,NA,"to 305;   b:  317 to 317         

 
 
D(omino) n(ostro) per(petuo) nob(ilissimo) Caes(ari) G(aio!) Au[r(elio)] Valerio Diocletiano P(io) F(elici) Invi(c)to Aug(usto) et I[mp(eratori) Ca]es(ari) M(arco) [Au]r(elio) Valer(io) Maximiano [P(io)] F(elici) I[nv]i(c)(to) Aug(usto) et Fl(avio) a(le)[r(io) Constantio et Gal(erio) Valerio Maximiano nob(ilissimis) Caes(aribus)] // D(ominis) n(ostris) Constantino et Licin{n}io [3] Aug(ustis) [","Domino nostro perpetuo nobilissimo Caesari Gaio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Imperatori Caesari Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto et Flavio alerio Constantio et Galerio Valerio Maximiano nobilissimis Caesaribus Dominis nostris Constantino et Licinio Augustis",NA,32.4915361,36.7115643,"lapis"
"3048","EDCS-73600039","Syria","Salchad",292,305,"miliaria",NA,NA,NA,"D(ominis) n(ostris) Caes(aribus) Diocletiano et Maximiano Aug(ustis) et Constanti[o] et [Ma]x[imi]a[no nob(ilissimis) Caes(aribus)]","Dominis nostris Caesaribus Diocletiano et Maximiano Augustis et Constantio et Maximiano nobilissimis Caesaribus",NA,32.4915361,36.7115643,"lapis"
"3049","EDCS-78300294","Syria","Salkhad",NA,NA,"tituli honorarii",NA,NA,NA,NA,NA,"GR",32.4915361,36.7115643,"lapis"
"3050","EDCS-16201133","Syria","Samandag / Seleucia Pieriae",166,166,"leges","tituli sacri",NA,NA,"C(aius) Fabullius Macer optio classis praetor(iae) Misenatium III(triere) / Tigride emit puerum natione Transfluminianum / nomine Abban quem Eutychen sive quo alio nomine / vocatur annorum circiter septem pretio denariorum / ducentorum et capitulario portitorio de Q(uinto) Iulio / Prisco milite classis eiusdem et triere eadem eum pue/rum sanum esse ex edicto et si quis eum puerum / partemve quam eius evicerit simplam pecuniam / sine denuntiatione recte dare stipulatus est Fabul/lius Macer spopondit Q(uintus) Iulius Priscus id fide sua / et auctoritate esse iussit C(aius) Iulius Antiochus mani/pularius III(triere) Virtute / eosque denarios ducentos qui s(upra) s(cripti) sunt probos recte / numeratos accepisse et habere dixit Q(uintus) Iulius Priscus / venditor a C(aio) Fabullio Macro emptore et tradedisse(!) ei / mancipium s(upra) s(criptum) Eutychen bonis condicionibus / actum Seleuciae Pieriae in castris in hibernis vexilla/tionis clas(sis) pr(aetoriae) Misenatium VIIII Kal(endas) Iunias Q(uinto) Servilio / Pudente et (ucio) Fufidio Pollione co(n)s(ulibus) / Q(uintus) Iulius Priscus mil(es) III(triere) Tigride venddi C(aio) Fabullio Macro optioni / III(triere) eadem puerum meum Abbam quem et Eutychen et re/cepi pretium denarios ducentos ita ut s(upra) s(criptum) est / C(aius) Iulius Titianus(?) suboptio III(triere) Libero Patre et ipse rogatus pro G(aio!) Iulio Anti{h}oc(h)o manipulario III(triere) Virtute qui negavit se lit(t)eras / scire eum spondere et fide suam et auctoritate esse Abbam cuen(!) ed(!) Eutychen puerum ed(!) pretium eius denarios ducentos / ita ut s(upra) {S} scr[i]ptum est / C(aius) Arruntius Valens suboptio III(triere) Salute signavi / G(aius!) Iulius Isidorus |(centurio) III(triere) Providentia signavi / G(aius!) Iulius Demetrius bucinator pri[n]cipalis III(triere) Virtute signavi","Caius Fabullius Macer optio classis praetoriae Misenatium IIItriere Tigride emit puerum natione Transfluminianum nomine Abban quem Eutychen sive quo alio nomine vocatur annorum circiter septem pretio denariorum ducentorum et capitulario portitorio de Quinto Iulio Prisco milite classis eiusdem et triere eadem eum puerum sanum esse ex edicto et si quis eum puerum partemve quam eius evicerit simplam pecuniam sine denuntiatione recte dare stipulatus est Fabullius Macer spopondit Quintus Iulius Priscus id fide sua et auctoritate esse iussit Caius Iulius Antiochus manipularius IIItriere Virtute eos que denarios ducentos qui supra scripti sunt probos recte numeratos accepisse et habere dixit Quintus Iulius Priscus venditor a Caio Fabullio Macro emptore et tradedisse ei mancipium supra scriptum Eutychen bonis condicionibus actum Seleuciae Pieriae in castris in hibernis vexillationis classis praetoriae Misenatium VIIII Kalendas Iunias Quinto Servilio Pudente et ucio Fufidio Pollione consulibus Quintus Iulius Priscus miles IIItriere Tigride venddi Caio Fabullio Macro optioni IIItriere eadem puerum meum Abbam quem et Eutychen et recepi pretium denarios ducentos ita ut supra scriptum est Caius Iulius Titianus suboptio IIItriere Libero Patre et ipse rogatus pro Gaio Iulio Antiocho manipulario IIItriere Virtute qui negavit se litteras scire eum spondere et fide suam et auctoritate esse Abbam cuen ed Eutychen puerum ed pretium eius denarios ducentos ita ut supra scriptum est Caius Arruntius Valens suboptio IIItriere Salute signavi Gaius Iulius Isidorus centurio IIItriere Providentia signavi Gaius Iulius Demetrius bucinator principalis IIItriere Virtute signavi",NA,36.0852854,35.9802325,NA
